method,metric,phase,source,target,neg_log_p,p-value,score,num_rounds
granger,network_throughput,6-Combined-Noise,tenant-ntk,tenant-nsy,2.0619880420414507,0.22824077883836463,,8
granger,network_throughput,7-Recovery,tenant-cpu,tenant-dsk,0.6602189091953946,0.3970927296466791,,8
granger,network_throughput,7-Recovery,tenant-cpu,tenant-mem,2.083571616541443,0.2198994617353295,,8
granger,network_throughput,7-Recovery,tenant-cpu,tenant-nsy,0.3109897905760969,0.5898166801725522,,8
granger,network_throughput,7-Recovery,tenant-cpu,tenant-ntk,1.0260339352997463,0.2908998381325131,,8
granger,network_throughput,7-Recovery,tenant-dsk,tenant-cpu,1.5343819725430443,0.11476688765389689,,8
granger,network_throughput,7-Recovery,tenant-dsk,tenant-mem,1.024630688401365,0.1646202421785865,,8
granger,network_throughput,7-Recovery,tenant-dsk,tenant-nsy,0.39016113646051204,0.5633662697117114,,8
granger,network_throughput,7-Recovery,tenant-dsk,tenant-ntk,1.1214111607295685,0.2407150273558228,,8
granger,network_throughput,7-Recovery,tenant-mem,tenant-cpu,1.2201066780838297,0.33645893300235774,,8
granger,network_throughput,7-Recovery,tenant-mem,tenant-dsk,1.4955205007533068,0.13577905136712298,,8
granger,network_throughput,7-Recovery,tenant-mem,tenant-nsy,0.28866209306181534,0.5791073175750773,,8
granger,network_throughput,7-Recovery,tenant-mem,tenant-ntk,1.322721107273043,0.3111456362746075,,8
granger,network_throughput,7-Recovery,tenant-nsy,tenant-cpu,1.151256879738091,0.3556557558640371,,8
granger,network_throughput,7-Recovery,tenant-nsy,tenant-dsk,0.2141227323434945,0.6854507804155072,,8
granger,network_throughput,7-Recovery,tenant-nsy,tenant-mem,0.4059101939673393,0.4630143926665312,,8
granger,network_throughput,7-Recovery,tenant-nsy,tenant-ntk,0.6838589402678273,0.31979317536042434,,8
granger,network_throughput,7-Recovery,tenant-ntk,tenant-cpu,1.636271760349819,0.15317337256305089,,8
granger,network_throughput,7-Recovery,tenant-ntk,tenant-dsk,1.7584027387702832,0.09057041017682078,,8
granger,network_throughput,7-Recovery,tenant-ntk,tenant-mem,1.4649466805270128,0.20565155272392635,,8
granger,network_throughput,7-Recovery,tenant-ntk,tenant-nsy,0.7130729944983606,0.5183778098533889,,8
te,cpu_usage,1-Baseline,tenant-cpu,tenant-dsk,,,0.18595025335169219,10
te,cpu_usage,1-Baseline,tenant-cpu,tenant-mem,,,0.297457321789833,10
te,cpu_usage,1-Baseline,tenant-cpu,tenant-ntk,,,0.18384235421947923,10
te,cpu_usage,1-Baseline,tenant-dsk,tenant-cpu,,,0.23614426496171975,10
te,cpu_usage,1-Baseline,tenant-dsk,tenant-mem,,,0.24319455208666793,10
te,cpu_usage,1-Baseline,tenant-dsk,tenant-ntk,,,0.14540830146020217,10
te,cpu_usage,1-Baseline,tenant-mem,tenant-cpu,,,0.28987330535512185,10
te,cpu_usage,1-Baseline,tenant-mem,tenant-dsk,,,0.1777717631694576,10
te,cpu_usage,1-Baseline,tenant-mem,tenant-ntk,,,0.1915848997466432,10
te,cpu_usage,1-Baseline,tenant-ntk,tenant-cpu,,,0.24934468265299628,10
te,cpu_usage,1-Baseline,tenant-ntk,tenant-dsk,,,0.14159213946116175,10
te,cpu_usage,1-Baseline,tenant-ntk,tenant-mem,,,0.2522628525905787,10
te,cpu_usage,2-CPU-Noise,tenant-cpu,tenant-dsk,,,0.2657258000020654,10
te,cpu_usage,2-CPU-Noise,tenant-cpu,tenant-mem,,,0.1158271615412706,10
te,cpu_usage,2-CPU-Noise,tenant-cpu,tenant-nsy,,,0.07960099379583098,10
te,cpu_usage,2-CPU-Noise,tenant-cpu,tenant-ntk,,,0.2513490582570335,10
te,cpu_usage,2-CPU-Noise,tenant-dsk,tenant-cpu,,,0.1653434610602252,10
te,cpu_usage,2-CPU-Noise,tenant-dsk,tenant-mem,,,0.16118229300039863,10
te,cpu_usage,2-CPU-Noise,tenant-dsk,tenant-nsy,,,0.10468261089208201,10
te,cpu_usage,2-CPU-Noise,tenant-dsk,tenant-ntk,,,0.3079169814097028,10
te,cpu_usage,2-CPU-Noise,tenant-mem,tenant-cpu,,,0.1222446531641996,10
te,cpu_usage,2-CPU-Noise,tenant-mem,tenant-dsk,,,0.2526662889144797,10
te,cpu_usage,2-CPU-Noise,tenant-mem,tenant-nsy,,,0.0741811295727324,10
te,cpu_usage,2-CPU-Noise,tenant-mem,tenant-ntk,,,0.26764433964933276,10
te,cpu_usage,2-CPU-Noise,tenant-nsy,tenant-cpu,,,0.10352913881471529,10
te,cpu_usage,2-CPU-Noise,tenant-nsy,tenant-dsk,,,0.20885412168295175,10
te,cpu_usage,2-CPU-Noise,tenant-nsy,tenant-mem,,,0.10657848221828004,10
te,cpu_usage,2-CPU-Noise,tenant-nsy,tenant-ntk,,,0.2204112724359602,10
te,cpu_usage,2-CPU-Noise,tenant-ntk,tenant-cpu,,,0.19807874249488486,10
te,cpu_usage,2-CPU-Noise,tenant-ntk,tenant-dsk,,,0.3318212753049875,10
te,cpu_usage,2-CPU-Noise,tenant-ntk,tenant-mem,,,0.1709657482916062,10
te,cpu_usage,2-CPU-Noise,tenant-ntk,tenant-nsy,,,0.12971999687027316,10
te,cpu_usage,3-Memory-Noise,tenant-cpu,tenant-dsk,,,0.31549083170651454,10
te,cpu_usage,3-Memory-Noise,tenant-cpu,tenant-mem,,,0.22438678429397613,10
te,cpu_usage,3-Memory-Noise,tenant-cpu,tenant-nsy,,,0.10575175535352155,10
te,cpu_usage,3-Memory-Noise,tenant-cpu,tenant-ntk,,,0.30483016267664276,10
te,cpu_usage,3-Memory-Noise,tenant-dsk,tenant-cpu,,,0.2552639712438724,10
te,cpu_usage,3-Memory-Noise,tenant-dsk,tenant-mem,,,0.26258655325531405,10
te,cpu_usage,3-Memory-Noise,tenant-dsk,tenant-nsy,,,0.10162308223231917,10
te,cpu_usage,3-Memory-Noise,tenant-dsk,tenant-ntk,,,0.3549658974066855,10
te,cpu_usage,3-Memory-Noise,tenant-mem,tenant-cpu,,,0.21102403158505548,10
te,cpu_usage,3-Memory-Noise,tenant-mem,tenant-dsk,,,0.3051533068079311,10
te,cpu_usage,3-Memory-Noise,tenant-mem,tenant-nsy,,,0.10191314495163824,10
te,cpu_usage,3-Memory-Noise,tenant-mem,tenant-ntk,,,0.30765716044364944,10
te,cpu_usage,3-Memory-Noise,tenant-nsy,tenant-cpu,,,0.16619965871394976,10
te,cpu_usage,3-Memory-Noise,tenant-nsy,tenant-dsk,,,0.20474662108352795,10
te,cpu_usage,3-Memory-Noise,tenant-nsy,tenant-mem,,,0.16108697935998983,10
te,cpu_usage,3-Memory-Noise,tenant-nsy,tenant-ntk,,,0.2201501269591267,10
te,cpu_usage,3-Memory-Noise,tenant-ntk,tenant-cpu,,,0.2904923328376254,10
te,cpu_usage,3-Memory-Noise,tenant-ntk,tenant-dsk,,,0.35251539314797764,10
te,cpu_usage,3-Memory-Noise,tenant-ntk,tenant-mem,,,0.27504969186810124,10
te,cpu_usage,3-Memory-Noise,tenant-ntk,tenant-nsy,,,0.13475000988315386,10
te,cpu_usage,4-Network-Noise,tenant-cpu,tenant-dsk,,,0.2872754565256196,10
te,cpu_usage,4-Network-Noise,tenant-cpu,tenant-mem,,,0.10162688138171008,10
te,cpu_usage,4-Network-Noise,tenant-cpu,tenant-nsy,,,0.09184032407614798,10
te,cpu_usage,4-Network-Noise,tenant-cpu,tenant-ntk,,,0.2762247684840951,10
te,cpu_usage,4-Network-Noise,tenant-dsk,tenant-cpu,,,0.15897085209558326,10
te,cpu_usage,4-Network-Noise,tenant-dsk,tenant-mem,,,0.17640051543222562,10
te,cpu_usage,4-Network-Noise,tenant-dsk,tenant-nsy,,,0.09052674012523239,10
te,cpu_usage,4-Network-Noise,tenant-dsk,tenant-ntk,,,0.36599483716666564,10
te,cpu_usage,4-Network-Noise,tenant-mem,tenant-cpu,,,0.10805587171301274,10
te,cpu_usage,4-Network-Noise,tenant-mem,tenant-dsk,,,0.2714187329347124,10
te,cpu_usage,4-Network-Noise,tenant-mem,tenant-nsy,,,0.08474157747118621,10
te,cpu_usage,4-Network-Noise,tenant-mem,tenant-ntk,,,0.28733442896991257,10
te,cpu_usage,4-Network-Noise,tenant-nsy,tenant-cpu,,,0.12647656633524285,10
te,cpu_usage,4-Network-Noise,tenant-nsy,tenant-dsk,,,0.22189898520818038,10
te,cpu_usage,4-Network-Noise,tenant-nsy,tenant-mem,,,0.1318648730823614,10
te,cpu_usage,4-Network-Noise,tenant-nsy,tenant-ntk,,,0.23254114021814196,10
te,cpu_usage,4-Network-Noise,tenant-ntk,tenant-cpu,,,0.19615535209627033,10
te,cpu_usage,4-Network-Noise,tenant-ntk,tenant-dsk,,,0.3970434439155858,10
te,cpu_usage,4-Network-Noise,tenant-ntk,tenant-mem,,,0.19730706250157132,10
te,cpu_usage,4-Network-Noise,tenant-ntk,tenant-nsy,,,0.10644973607410875,10
te,cpu_usage,5-Disk-Noise,tenant-cpu,tenant-dsk,,,0.366259233835418,10
te,cpu_usage,5-Disk-Noise,tenant-cpu,tenant-mem,,,0.36894554474829694,10
te,cpu_usage,5-Disk-Noise,tenant-cpu,tenant-nsy,,,0.3579402583395427,10
te,cpu_usage,5-Disk-Noise,tenant-cpu,tenant-ntk,,,0.40185483343322687,10
te,cpu_usage,5-Disk-Noise,tenant-dsk,tenant-cpu,,,0.3776012456915644,10
te,cpu_usage,5-Disk-Noise,tenant-dsk,tenant-mem,,,0.3752586692432913,10
te,cpu_usage,5-Disk-Noise,tenant-dsk,tenant-nsy,,,0.3222665498875621,10
te,cpu_usage,5-Disk-Noise,tenant-dsk,tenant-ntk,,,0.3678547840708574,10
te,cpu_usage,5-Disk-Noise,tenant-mem,tenant-cpu,,,0.38593232397601734,10
te,cpu_usage,5-Disk-Noise,tenant-mem,tenant-dsk,,,0.3503922137083436,10
te,cpu_usage,5-Disk-Noise,tenant-mem,tenant-nsy,,,0.3844089673017864,10
te,cpu_usage,5-Disk-Noise,tenant-mem,tenant-ntk,,,0.40441195771123767,10
te,cpu_usage,5-Disk-Noise,tenant-nsy,tenant-cpu,,,0.39131030778790543,10
te,cpu_usage,5-Disk-Noise,tenant-nsy,tenant-dsk,,,0.3338494059820771,10
te,cpu_usage,5-Disk-Noise,tenant-nsy,tenant-mem,,,0.36903534513979624,10
te,cpu_usage,5-Disk-Noise,tenant-nsy,tenant-ntk,,,0.3556193817222284,10
te,cpu_usage,5-Disk-Noise,tenant-ntk,tenant-cpu,,,0.42557655513654585,10
te,cpu_usage,5-Disk-Noise,tenant-ntk,tenant-dsk,,,0.3675956092803177,10
te,cpu_usage,5-Disk-Noise,tenant-ntk,tenant-mem,,,0.390598974325158,10
te,cpu_usage,5-Disk-Noise,tenant-ntk,tenant-nsy,,,0.3679024900052907,10
te,cpu_usage,6-Combined-Noise,tenant-cpu,tenant-dsk,,,0.3326497480402647,10
te,cpu_usage,6-Combined-Noise,tenant-cpu,tenant-mem,,,0.21832647956782325,10
te,cpu_usage,6-Combined-Noise,tenant-cpu,tenant-nsy,,,0.34035630252190596,10
te,cpu_usage,6-Combined-Noise,tenant-cpu,tenant-ntk,,,0.34992845740799405,10
te,cpu_usage,6-Combined-Noise,tenant-dsk,tenant-cpu,,,0.26944989868306213,10
te,cpu_usage,6-Combined-Noise,tenant-dsk,tenant-mem,,,0.2552278919446736,10
te,cpu_usage,6-Combined-Noise,tenant-dsk,tenant-nsy,,,0.37483011704419067,10
te,cpu_usage,6-Combined-Noise,tenant-dsk,tenant-ntk,,,0.4154942159920412,10
te,cpu_usage,6-Combined-Noise,tenant-mem,tenant-cpu,,,0.20931986147901532,10
te,cpu_usage,6-Combined-Noise,tenant-mem,tenant-dsk,,,0.3387155583558265,10
te,cpu_usage,6-Combined-Noise,tenant-mem,tenant-nsy,,,0.29616135155627826,10
te,cpu_usage,6-Combined-Noise,tenant-mem,tenant-ntk,,,0.3785952033617731,10
te,cpu_usage,6-Combined-Noise,tenant-nsy,tenant-cpu,,,0.28367868637384713,10
te,cpu_usage,6-Combined-Noise,tenant-nsy,tenant-dsk,,,0.408427009790379,10
te,cpu_usage,6-Combined-Noise,tenant-nsy,tenant-mem,,,0.27696066919302553,10
te,cpu_usage,6-Combined-Noise,tenant-nsy,tenant-ntk,,,0.42685443023697367,10
te,cpu_usage,6-Combined-Noise,tenant-ntk,tenant-cpu,,,0.2716071615902401,10
te,cpu_usage,6-Combined-Noise,tenant-ntk,tenant-dsk,,,0.3813636706938087,10
te,cpu_usage,6-Combined-Noise,tenant-ntk,tenant-mem,,,0.2812690289108042,10
te,cpu_usage,6-Combined-Noise,tenant-ntk,tenant-nsy,,,0.3904884298164162,10
te,cpu_usage,7-Recovery,tenant-cpu,tenant-dsk,,,0.29160314256310044,10
te,cpu_usage,7-Recovery,tenant-cpu,tenant-mem,,,0.15222728620321127,10
te,cpu_usage,7-Recovery,tenant-cpu,tenant-nsy,,,0.00727253125847694,10
te,cpu_usage,7-Recovery,tenant-cpu,tenant-ntk,,,0.3203494928397336,10
te,cpu_usage,7-Recovery,tenant-dsk,tenant-cpu,,,0.20313458869706102,10
te,cpu_usage,7-Recovery,tenant-dsk,tenant-mem,,,0.18664872290883044,10
te,cpu_usage,7-Recovery,tenant-dsk,tenant-nsy,,,0.01881649056917565,10
te,cpu_usage,7-Recovery,tenant-dsk,tenant-ntk,,,0.3740509357794006,10
te,cpu_usage,7-Recovery,tenant-mem,tenant-cpu,,,0.16156597284769658,10
te,cpu_usage,7-Recovery,tenant-mem,tenant-dsk,,,0.28708010916717686,10
te,cpu_usage,7-Recovery,tenant-mem,tenant-nsy,,,0.01027369668675393,10
te,cpu_usage,7-Recovery,tenant-mem,tenant-ntk,,,0.3060355006157643,10
te,cpu_usage,7-Recovery,tenant-nsy,tenant-cpu,,,0.03622807687439407,10
te,cpu_usage,7-Recovery,tenant-nsy,tenant-dsk,,,0.07327932373565148,10
te,cpu_usage,7-Recovery,tenant-nsy,tenant-mem,,,0.03389669443783044,10
te,cpu_usage,7-Recovery,tenant-nsy,tenant-ntk,,,0.07525246730624931,10
te,cpu_usage,7-Recovery,tenant-ntk,tenant-cpu,,,0.24301215145327043,10
te,cpu_usage,7-Recovery,tenant-ntk,tenant-dsk,,,0.3550685016961313,10
te,cpu_usage,7-Recovery,tenant-ntk,tenant-mem,,,0.23465287739334859,10
te,cpu_usage,7-Recovery,tenant-ntk,tenant-nsy,,,0.01946694899245461,10
te,disk_io_total,1-Baseline,tenant-cpu,tenant-dsk,,,0.01658303032205628,10
te,disk_io_total,1-Baseline,tenant-cpu,tenant-mem,,,0.1975741359243785,10
te,disk_io_total,1-Baseline,tenant-cpu,tenant-ntk,,,0.21881444351683615,10
te,disk_io_total,1-Baseline,tenant-dsk,tenant-cpu,,,0.04338891453692065,10
te,disk_io_total,1-Baseline,tenant-dsk,tenant-mem,,,0.04051313688345452,10
te,disk_io_total,1-Baseline,tenant-dsk,tenant-ntk,,,0.05284345776250406,10
te,disk_io_total,1-Baseline,tenant-mem,tenant-cpu,,,0.18155636016261772,10
te,disk_io_total,1-Baseline,tenant-mem,tenant-dsk,,,0.01342689700315347,10
te,disk_io_total,1-Baseline,tenant-mem,tenant-ntk,,,0.21555083671843217,10
te,disk_io_total,1-Baseline,tenant-ntk,tenant-cpu,,,0.18052055016522728,10
te,disk_io_total,1-Baseline,tenant-ntk,tenant-dsk,,,0.01316558129427818,10
te,disk_io_total,1-Baseline,tenant-ntk,tenant-mem,,,0.2056113107046167,10
te,disk_io_total,2-CPU-Noise,tenant-cpu,tenant-dsk,,,0.2548904382031178,10
te,disk_io_total,2-CPU-Noise,tenant-cpu,tenant-mem,,,0.25551499499469826,10
te,disk_io_total,2-CPU-Noise,tenant-cpu,tenant-nsy,,,0.2004436735759892,10
te,disk_io_total,2-CPU-Noise,tenant-cpu,tenant-ntk,,,0.28285699246926194,10
te,disk_io_total,2-CPU-Noise,tenant-dsk,tenant-cpu,,,0.29259914153836836,10
te,disk_io_total,2-CPU-Noise,tenant-dsk,tenant-mem,,,0.2640994323199294,10
te,disk_io_total,2-CPU-Noise,tenant-dsk,tenant-nsy,,,0.16564795014950814,10
te,disk_io_total,2-CPU-Noise,tenant-dsk,tenant-ntk,,,0.25822865459614497,10
te,disk_io_total,2-CPU-Noise,tenant-mem,tenant-cpu,,,0.2658363556288162,10
te,disk_io_total,2-CPU-Noise,tenant-mem,tenant-dsk,,,0.25728423254195293,10
te,disk_io_total,2-CPU-Noise,tenant-mem,tenant-nsy,,,0.17167664314037115,10
te,disk_io_total,2-CPU-Noise,tenant-mem,tenant-ntk,,,0.26410249489460347,10
te,disk_io_total,2-CPU-Noise,tenant-nsy,tenant-cpu,,,0.2469711464857721,10
te,disk_io_total,2-CPU-Noise,tenant-nsy,tenant-dsk,,,0.21085010533898235,10
te,disk_io_total,2-CPU-Noise,tenant-nsy,tenant-mem,,,0.21736191588602805,10
te,disk_io_total,2-CPU-Noise,tenant-nsy,tenant-ntk,,,0.21181730794638232,10
te,disk_io_total,2-CPU-Noise,tenant-ntk,tenant-cpu,,,0.2887600479799214,10
te,disk_io_total,2-CPU-Noise,tenant-ntk,tenant-dsk,,,0.24252347370004862,10
te,disk_io_total,2-CPU-Noise,tenant-ntk,tenant-mem,,,0.2514762097284988,10
te,disk_io_total,2-CPU-Noise,tenant-ntk,tenant-nsy,,,0.17043527454298754,10
te,disk_io_total,3-Memory-Noise,tenant-cpu,tenant-dsk,,,0.2866054145338652,10
te,disk_io_total,3-Memory-Noise,tenant-cpu,tenant-mem,,,0.285078833241312,10
te,disk_io_total,3-Memory-Noise,tenant-cpu,tenant-nsy,,,0.23361704551272205,10
te,disk_io_total,3-Memory-Noise,tenant-cpu,tenant-ntk,,,0.2594370154760427,10
te,disk_io_total,3-Memory-Noise,tenant-dsk,tenant-cpu,,,0.30978159396422733,10
te,disk_io_total,3-Memory-Noise,tenant-dsk,tenant-mem,,,0.2995028160984701,10
te,disk_io_total,3-Memory-Noise,tenant-dsk,tenant-nsy,,,0.23756269483060524,10
te,disk_io_total,3-Memory-Noise,tenant-dsk,tenant-ntk,,,0.2657998232213127,10
te,disk_io_total,3-Memory-Noise,tenant-mem,tenant-cpu,,,0.2903226811333796,10
te,disk_io_total,3-Memory-Noise,tenant-mem,tenant-dsk,,,0.2898086207361994,10
te,disk_io_total,3-Memory-Noise,tenant-mem,tenant-nsy,,,0.23506857042914325,10
te,disk_io_total,3-Memory-Noise,tenant-mem,tenant-ntk,,,0.2533750933476022,10
te,disk_io_total,3-Memory-Noise,tenant-nsy,tenant-cpu,,,0.2643144299096705,10
te,disk_io_total,3-Memory-Noise,tenant-nsy,tenant-dsk,,,0.25464043112324786,10
te,disk_io_total,3-Memory-Noise,tenant-nsy,tenant-mem,,,0.25093121310794925,10
te,disk_io_total,3-Memory-Noise,tenant-nsy,tenant-ntk,,,0.22878098320911713,10
te,disk_io_total,3-Memory-Noise,tenant-ntk,tenant-cpu,,,0.2833125905467672,10
te,disk_io_total,3-Memory-Noise,tenant-ntk,tenant-dsk,,,0.2794922854359394,10
te,disk_io_total,3-Memory-Noise,tenant-ntk,tenant-mem,,,0.2677453180640746,10
te,disk_io_total,3-Memory-Noise,tenant-ntk,tenant-nsy,,,0.2193979362734842,10
te,disk_io_total,4-Network-Noise,tenant-cpu,tenant-dsk,,,0.28823380160777035,10
te,disk_io_total,4-Network-Noise,tenant-cpu,tenant-mem,,,0.3356191343228504,10
te,disk_io_total,4-Network-Noise,tenant-cpu,tenant-nsy,,,0.32215507386482817,10
te,disk_io_total,4-Network-Noise,tenant-cpu,tenant-ntk,,,0.3156221037604109,10
te,disk_io_total,4-Network-Noise,tenant-dsk,tenant-cpu,,,0.30337545536004284,10
te,disk_io_total,4-Network-Noise,tenant-dsk,tenant-mem,,,0.3300874751459905,10
te,disk_io_total,4-Network-Noise,tenant-dsk,tenant-nsy,,,0.2925513752092372,10
te,disk_io_total,4-Network-Noise,tenant-dsk,tenant-ntk,,,0.31482006697578047,10
te,disk_io_total,4-Network-Noise,tenant-mem,tenant-cpu,,,0.3244977831711345,10
te,disk_io_total,4-Network-Noise,tenant-mem,tenant-dsk,,,0.2906291921468823,10
te,disk_io_total,4-Network-Noise,tenant-mem,tenant-nsy,,,0.31376987428548686,10
te,disk_io_total,4-Network-Noise,tenant-mem,tenant-ntk,,,0.30842644355959997,10
te,disk_io_total,4-Network-Noise,tenant-nsy,tenant-cpu,,,0.3151893839278835,10
te,disk_io_total,4-Network-Noise,tenant-nsy,tenant-dsk,,,0.290076202552512,10
te,disk_io_total,4-Network-Noise,tenant-nsy,tenant-mem,,,0.3123770823134445,10
te,disk_io_total,4-Network-Noise,tenant-nsy,tenant-ntk,,,0.3079037712611622,10
te,disk_io_total,4-Network-Noise,tenant-ntk,tenant-cpu,,,0.3134709141208152,10
te,disk_io_total,4-Network-Noise,tenant-ntk,tenant-dsk,,,0.30081568619930843,10
te,disk_io_total,4-Network-Noise,tenant-ntk,tenant-mem,,,0.3325408857896791,10
te,disk_io_total,4-Network-Noise,tenant-ntk,tenant-nsy,,,0.28861604790012246,10
te,disk_io_total,5-Disk-Noise,tenant-cpu,tenant-dsk,,,0.057222909586030865,10
te,disk_io_total,5-Disk-Noise,tenant-cpu,tenant-mem,,,0.2812196504835086,10
te,disk_io_total,5-Disk-Noise,tenant-cpu,tenant-nsy,,,0.01007847467781848,10
te,disk_io_total,5-Disk-Noise,tenant-cpu,tenant-ntk,,,0.28220299861264103,10
te,disk_io_total,5-Disk-Noise,tenant-dsk,tenant-cpu,,,0.1226613405052011,10
te,disk_io_total,5-Disk-Noise,tenant-dsk,tenant-mem,,,0.13833830919172907,10
te,disk_io_total,5-Disk-Noise,tenant-dsk,tenant-nsy,,,0.01536777787196597,10
te,disk_io_total,5-Disk-Noise,tenant-dsk,tenant-ntk,,,0.14298595455732915,10
te,disk_io_total,5-Disk-Noise,tenant-mem,tenant-cpu,,,0.26401160954235764,10
te,disk_io_total,5-Disk-Noise,tenant-mem,tenant-dsk,,,0.06932385684052851,10
te,disk_io_total,5-Disk-Noise,tenant-mem,tenant-nsy,,,0.01314158677826618,10
te,disk_io_total,5-Disk-Noise,tenant-mem,tenant-ntk,,,0.29854823740807623,10
te,disk_io_total,5-Disk-Noise,tenant-nsy,tenant-cpu,,,0.03799249200780568,10
te,disk_io_total,5-Disk-Noise,tenant-nsy,tenant-dsk,,,0.02008187748732184,10
te,disk_io_total,5-Disk-Noise,tenant-nsy,tenant-mem,,,0.04462198109456516,10
te,disk_io_total,5-Disk-Noise,tenant-nsy,tenant-ntk,,,0.045433156707612186,10
te,disk_io_total,5-Disk-Noise,tenant-ntk,tenant-cpu,,,0.2575374618712276,10
te,disk_io_total,5-Disk-Noise,tenant-ntk,tenant-dsk,,,0.06474041024610518,10
te,disk_io_total,5-Disk-Noise,tenant-ntk,tenant-mem,,,0.30467869946000986,10
te,disk_io_total,5-Disk-Noise,tenant-ntk,tenant-nsy,,,0.01123318209465687,10
te,disk_io_total,6-Combined-Noise,tenant-cpu,tenant-dsk,,,0.3651896678599704,10
te,disk_io_total,6-Combined-Noise,tenant-cpu,tenant-mem,,,0.3597071027927785,10
te,disk_io_total,6-Combined-Noise,tenant-cpu,tenant-nsy,,,0.3935989904049344,10
te,disk_io_total,6-Combined-Noise,tenant-cpu,tenant-ntk,,,0.3569109949280459,10
te,disk_io_total,6-Combined-Noise,tenant-dsk,tenant-cpu,,,0.36071542208429647,10
te,disk_io_total,6-Combined-Noise,tenant-dsk,tenant-mem,,,0.340965649140506,10
te,disk_io_total,6-Combined-Noise,tenant-dsk,tenant-nsy,,,0.3812190401997592,10
te,disk_io_total,6-Combined-Noise,tenant-dsk,tenant-ntk,,,0.3554032112389332,10
te,disk_io_total,6-Combined-Noise,tenant-mem,tenant-cpu,,,0.3330876128205489,10
te,disk_io_total,6-Combined-Noise,tenant-mem,tenant-dsk,,,0.3713621539434811,10
te,disk_io_total,6-Combined-Noise,tenant-mem,tenant-nsy,,,0.382788392226415,10
te,disk_io_total,6-Combined-Noise,tenant-mem,tenant-ntk,,,0.37718422245196864,10
te,disk_io_total,6-Combined-Noise,tenant-nsy,tenant-cpu,,,0.35716981492823824,10
te,disk_io_total,6-Combined-Noise,tenant-nsy,tenant-dsk,,,0.34105350734889506,10
te,disk_io_total,6-Combined-Noise,tenant-nsy,tenant-mem,,,0.33066271269562525,10
te,disk_io_total,6-Combined-Noise,tenant-nsy,tenant-ntk,,,0.39840951258053237,10
te,disk_io_total,6-Combined-Noise,tenant-ntk,tenant-cpu,,,0.38179643626800974,10
te,disk_io_total,6-Combined-Noise,tenant-ntk,tenant-dsk,,,0.36004607841911096,10
te,disk_io_total,6-Combined-Noise,tenant-ntk,tenant-mem,,,0.3529203666001276,10
te,disk_io_total,6-Combined-Noise,tenant-ntk,tenant-nsy,,,0.39066437224853123,10
te,disk_io_total,7-Recovery,tenant-cpu,tenant-dsk,,,0.2683342572074735,10
te,disk_io_total,7-Recovery,tenant-cpu,tenant-mem,,,0.3342947836955278,10
te,disk_io_total,7-Recovery,tenant-cpu,tenant-nsy,,,0.01443937448861774,10
te,disk_io_total,7-Recovery,tenant-cpu,tenant-ntk,,,0.31412110077381306,10
te,disk_io_total,7-Recovery,tenant-dsk,tenant-cpu,,,0.29940504008998337,10
te,disk_io_total,7-Recovery,tenant-dsk,tenant-mem,,,0.3129145403342545,10
te,disk_io_total,7-Recovery,tenant-dsk,tenant-nsy,,,0.01109478485414137,10
te,disk_io_total,7-Recovery,tenant-dsk,tenant-ntk,,,0.3313282719642924,10
te,disk_io_total,7-Recovery,tenant-mem,tenant-cpu,,,0.3248474112379343,10
te,disk_io_total,7-Recovery,tenant-mem,tenant-dsk,,,0.2869432576300456,10
te,disk_io_total,7-Recovery,tenant-mem,tenant-nsy,,,0.01477011889599828,10
te,disk_io_total,7-Recovery,tenant-mem,tenant-ntk,,,0.34942087683817774,10
te,disk_io_total,7-Recovery,tenant-nsy,tenant-cpu,,,0.05375461964482582,10
te,disk_io_total,7-Recovery,tenant-nsy,tenant-dsk,,,0.04348919451483365,10
te,disk_io_total,7-Recovery,tenant-nsy,tenant-mem,,,0.058485072722038955,10
te,disk_io_total,7-Recovery,tenant-nsy,tenant-ntk,,,0.05589436308758973,10
te,disk_io_total,7-Recovery,tenant-ntk,tenant-cpu,,,0.3064625453574604,10
te,disk_io_total,7-Recovery,tenant-ntk,tenant-dsk,,,0.2796357631604078,10
te,disk_io_total,7-Recovery,tenant-ntk,tenant-mem,,,0.37210562446307194,10
te,disk_io_total,7-Recovery,tenant-ntk,tenant-nsy,,,0.01522338935904231,10
te,memory_usage,1-Baseline,tenant-cpu,tenant-dsk,,,0.13570591302598248,10
te,memory_usage,1-Baseline,tenant-cpu,tenant-mem,,,0.23872499750781445,10
te,memory_usage,1-Baseline,tenant-cpu,tenant-ntk,,,0.18297634196860874,10
te,memory_usage,1-Baseline,tenant-dsk,tenant-cpu,,,0.17053033015528432,10
te,memory_usage,1-Baseline,tenant-dsk,tenant-mem,,,0.1953328256754443,10
te,memory_usage,1-Baseline,tenant-dsk,tenant-ntk,,,0.14525420035467895,10
te,memory_usage,1-Baseline,tenant-mem,tenant-cpu,,,0.2390420300279983,10
te,memory_usage,1-Baseline,tenant-mem,tenant-dsk,,,0.137871715686783,10
te,memory_usage,1-Baseline,tenant-mem,tenant-ntk,,,0.17320153835170987,10
te,memory_usage,1-Baseline,tenant-ntk,tenant-cpu,,,0.2036278565156077,10
te,memory_usage,1-Baseline,tenant-ntk,tenant-dsk,,,0.11876838760523785,10
te,memory_usage,1-Baseline,tenant-ntk,tenant-mem,,,0.21173286739620276,10
