metric,phase,tenant1,tenant2,mean_correlation,std_dev_correlation,min_correlation,max_correlation,rounds_count
network_total_bandwidth,6 - Combined Noise,tenant-cpu,tenant-ntk,0.2744890672506923,0.037963916979674786,0.251690413807544,0.3183140789044934,3
network_total_bandwidth,6 - Combined Noise,tenant-dsk,tenant-mem,0.15169715013603527,0.10369300069679509,0.0841641636703867,0.2710890496322954,3
network_total_bandwidth,6 - Combined Noise,tenant-dsk,tenant-nsy,0.2760584016844156,0.05878966276828737,0.210017475045081,0.3226866368596247,3
network_total_bandwidth,6 - Combined Noise,tenant-dsk,tenant-ntk,0.3036717393441665,0.12136533325013198,0.1831289639752852,0.4258432368402315,3
network_total_bandwidth,6 - Combined Noise,tenant-mem,tenant-nsy,0.1926532249647447,0.09233713994324273,0.1193673369625255,0.2963635334413772,3
network_total_bandwidth,6 - Combined Noise,tenant-mem,tenant-ntk,0.22452439553413664,0.058357088977406886,0.1625047053850689,0.2783534947436594,3
network_total_bandwidth,6 - Combined Noise,tenant-nsy,tenant-ntk,0.2741695822828321,0.0959475268349054,0.1666918531048639,0.3511964524496965,3
network_total_bandwidth,7 - Recovery,tenant-cpu,tenant-dsk,0.18942255033456626,0.1138350045680347,0.0764478632444035,0.3040987959372079,3
network_total_bandwidth,7 - Recovery,tenant-cpu,tenant-mem,0.23436463166802468,0.06674655917637788,0.1576526163111817,0.2791668154846173,3
network_total_bandwidth,7 - Recovery,tenant-cpu,tenant-nsy,0.0299227889044275,0.03368679451051392,-0.0059549815970966,0.0608766390907384,3
network_total_bandwidth,7 - Recovery,tenant-cpu,tenant-ntk,0.20006747633550534,0.10392182286505229,0.0801196642237088,0.2630641368951928,3
network_total_bandwidth,7 - Recovery,tenant-dsk,tenant-mem,0.1959424676283187,0.05452841859979185,0.1395577711121183,0.2484025503104666,3
network_total_bandwidth,7 - Recovery,tenant-dsk,tenant-nsy,0.06277020661301684,0.07063759602525478,-0.0064649367093326,0.1347313341985728,3
network_total_bandwidth,7 - Recovery,tenant-dsk,tenant-ntk,0.234996560069351,0.08861700356785256,0.1326898188014385,0.2878736881398698,3
network_total_bandwidth,7 - Recovery,tenant-mem,tenant-nsy,-0.12007617803422854,0.03841978550050642,-0.1604441846326079,-0.0839579991881264,3
network_total_bandwidth,7 - Recovery,tenant-mem,tenant-ntk,0.27388403371525966,0.0930756220823511,0.1770250338289663,0.3626474155914277,3
network_total_bandwidth,7 - Recovery,tenant-nsy,tenant-ntk,0.039436283894668904,0.11959542538029633,-0.0859153318750875,0.1522947091866488,3
