tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant,round_id
tenant-cpu,memory_usage,5-Disk-Noise,254416801.25266904,57493954.083889484,281,241302421.6830601,52268297.71881489,366,5.434831311736305,0.24019772290714458,0.0029027475239723198,True,round-5
tenant-cpu,memory_usage,6-Combined-Noise,267189576.4528302,57169070.028914146,212,241302421.6830601,52268297.71881489,366,10.728095718729131,0.47837226603962374,1.064157282765824e-07,True,round-5
tenant-cpu,memory_usage,7-Recovery,264795808.09014085,50084507.24858782,355,241302421.6830601,52268297.71881489,366,9.736075685944938,0.4588126568278072,1.1875153685496504e-09,True,round-5
tenant-cpu,network_throughput,2-CPU-Noise,10614.689954399095,1531.0757228007687,354,11482.893012267346,1673.7668553946357,366,-7.5608390406558454,-0.5408692327418301,9.684927738112082e-13,True,round-5
tenant-cpu,network_throughput,3-Memory-Noise,10962.76836415796,1528.9876112883055,356,11482.893012267346,1673.7668553946357,366,-4.529561039658986,-0.3242638727039413,1.4808958720770738e-05,True,round-5
tenant-cpu,network_throughput,4-Network-Noise,10474.045839643331,1477.461525519466,351,11482.893012267346,1673.7668553946357,366,-8.785653332711961,-0.6382191216403008,6.678502418643496e-17,True,round-5
tenant-cpu,network_throughput,5-Disk-Noise,9867.534674879616,1526.442017390689,281,11482.893012267346,1673.7668553946357,366,-14.067520577453942,-1.0024147144627578,1.882309768370845e-33,True,round-5
tenant-cpu,network_throughput,6-Combined-Noise,8683.54240633838,1307.1860540008981,212,11482.893012267346,1673.7668553946357,366,-24.37844368085968,-1.8065228975002994,3.055503080568732e-78,True,round-5
tenant-cpu,network_throughput,7-Recovery,11167.587401298884,1688.0442777243748,355,11482.893012267346,1673.7668553946357,366,-2.7458725830817756,-0.1875912971627659,0.012021183496991768,True,round-5
tenant-dsk,cpu_usage,2-CPU-Noise,0.8912983009370362,0.09250005002638985,354,0.9744541373656591,0.1223087698068591,366,-8.533581339541184,-0.7651434467847007,2.945993340119484e-23,True,round-5
tenant-dsk,cpu_usage,3-Memory-Noise,0.9164537237976872,0.0830638478486196,356,0.9744541373656591,0.1223087698068591,366,-5.952092699279858,-0.5533773415799758,2.5828890198841974e-13,True,round-5
tenant-dsk,cpu_usage,4-Network-Noise,0.9054830999203933,0.0875671258666051,351,0.9744541373656591,0.1223087698068591,366,-7.077915193805036,-0.6462507304786862,2.4371012014521436e-17,True,round-5
tenant-dsk,cpu_usage,5-Disk-Noise,0.8534230039875568,0.10198654579927662,281,0.9744541373656591,0.1223087698068591,366,-12.420403253179067,-1.0623024970420307,1.0236139832356666e-37,True,round-5
tenant-dsk,cpu_usage,6-Combined-Noise,0.7738600959185976,0.0946657782342146,212,0.9744541373656591,0.1223087698068591,366,-20.585272693217533,-1.775633369048802,1.0995313840497537e-76,True,round-5
tenant-dsk,cpu_usage,7-Recovery,0.9485868920800523,0.13706248809627106,355,0.9744541373656591,0.1223087698068591,366,-2.654536965232284,-0.19931221086480924,0.0077379014863844095,True,round-5
tenant-dsk,disk_io_total,2-CPU-Noise,12645019.289511941,1984578.5070432671,354,18639463.16211603,37019133.32963171,366,-32.15995986830542,-0.22679617121844453,0.002131165368155925,True,round-5
tenant-dsk,disk_io_total,3-Memory-Noise,12805522.482396824,1843260.65436655,356,18639463.16211603,37019133.32963171,366,-31.298866437186117,-0.22107141680239953,0.002783435352337201,True,round-5
tenant-dsk,disk_io_total,4-Network-Noise,12839965.7700506,1773379.9030049376,351,18639463.16211603,37019133.32963171,366,-31.11407952913943,-0.21902484727104637,0.0029445108466711516,True,round-5
tenant-dsk,disk_io_total,5-Disk-Noise,6832149.374693826,2704805.417998281,281,18639463.16211603,37019133.32963171,366,-63.34578246555995,-0.4231270771268809,2.9810969086630855e-09,True,round-5
tenant-dsk,disk_io_total,6-Combined-Noise,6172912.781587102,722246.5372799869,212,18639463.16211603,37019133.32963171,366,-66.88256132755313,-0.422996800404736,3.753899272537778e-10,True,round-5
tenant-dsk,disk_io_total,7-Recovery,12581984.972326018,2400031.8955017487,355,18639463.16211603,37019133.32963171,366,-32.4981365455932,-0.2291924011445994,0.00192752415555248,True,round-5
tenant-dsk,memory_usage,2-CPU-Noise,503917469.6497175,57527524.83383224,354,503992107.3661202,56280824.648672916,366,-0.014809302628322637,-0.001311800145144462,0.9859702228893387,False,round-5
tenant-dsk,memory_usage,3-Memory-Noise,503039677.8426966,44404794.215757065,356,503992107.3661202,56280824.648672916,366,-0.18897707116903895,-0.018758347217316586,0.8004908204853473,False,round-5
tenant-dsk,memory_usage,4-Network-Noise,510988393.025641,44581841.88576458,351,503992107.3661202,56280824.648672916,366,1.3881736553541741,0.13747537345210398,0.06488185333105378,False,round-5
tenant-dsk,memory_usage,5-Disk-Noise,524412381.3807829,43800768.29429058,281,503992107.3661202,56280824.648672916,366,4.051705119228895,0.39853870084718435,2.8243308683399033e-07,True,round-5
tenant-dsk,memory_usage,6-Combined-Noise,532069066.8679245,49045262.95243423,212,503992107.3661202,56280824.648672916,366,5.570912538399744,0.5224254133745576,7.551995335852024e-10,True,round-5
tenant-dsk,memory_usage,7-Recovery,505945869.70140845,45354701.62031823,355,503992107.3661202,56280824.648672916,366,0.38765732771067674,0.03816419070618695,0.60742320694632,False,round-5
tenant-dsk,network_throughput,2-CPU-Noise,10211.21122908841,1479.4776064216737,354,12488.486964729891,9017.971210244357,366,-18.235001101998865,-0.34965717834162935,2.6768157203975238e-06,True,round-5
tenant-dsk,network_throughput,3-Memory-Noise,10480.431408348142,1491.379676158524,356,12488.486964729891,9017.971210244357,366,-16.07925413264969,-0.3086639448891806,3.300101110758893e-05,True,round-5
tenant-dsk,network_throughput,4-Network-Noise,10372.78018544616,1228.6267555033762,351,12488.486964729891,9017.971210244357,366,-16.941257858209177,-0.3254784176481438,1.1529312227143522e-05,True,round-5
tenant-dsk,network_throughput,5-Disk-Noise,9934.39001584936,1349.1642346003723,281,12488.486964729891,9017.971210244357,366,-20.451612401837284,-0.3733061372424715,1.5813638098793683e-07,True,round-5
tenant-dsk,network_throughput,6-Combined-Noise,9107.784813077838,1280.0544831462498,212,12488.486964729891,9017.971210244357,366,-27.07055034929263,-0.46821820014834753,8.160113841086098e-12,True,round-5
tenant-dsk,network_throughput,7-Recovery,10818.957759598254,1772.006236511106,354,12488.486964729891,9017.971210244357,366,-13.368546644975796,-0.25494120706794293,0.0005713978037459481,True,round-5
tenant-mem,cpu_usage,2-CPU-Noise,2.562066206627692,0.23235368190882424,354,3.7439019422030255,0.27088220488803394,366,-31.566952175032277,-4.677293308062602,4.676190251284191e-292,True,round-5
tenant-mem,cpu_usage,3-Memory-Noise,2.883917627374603,0.19673974993792356,356,3.7439019422030255,0.27088220488803394,366,-22.97026813481075,-3.6249614076681906,1.0310645184945036e-222,True,round-5
tenant-mem,cpu_usage,4-Network-Noise,2.3898622071587434,0.2471033269864274,351,3.7439019422030255,0.27088220488803394,366,-36.166538438972154,-5.217586568498107,1.215e-321,True,round-5
tenant-mem,cpu_usage,5-Disk-Noise,3.435710941535328,0.2544440839039942,281,3.7439019422030255,0.27088220488803394,366,-8.231812836592306,-1.1679560525743031,6.9839063373384266e-43,True,round-5
tenant-mem,cpu_usage,6-Combined-Noise,1.61729058179649,0.1614559748679489,212,3.7439019422030255,0.27088220488803394,366,-56.802004786353265,-8.98281146159427,0.0,True,round-5
tenant-mem,cpu_usage,7-Recovery,3.658071864762151,0.37171553221481973,355,3.7439019422030255,0.27088220488803394,366,-2.2925300599718605,-0.26452597151990254,0.00043777221613027243,True,round-5
tenant-mem,disk_io_total,2-CPU-Noise,301642.52022100234,36788.28764037596,354,303630.00208849536,43004.270487463364,366,-0.6545736105860008,-0.04960159705917062,0.5049226835752891,False,round-5
tenant-mem,disk_io_total,3-Memory-Noise,297048.61978813977,37004.574850363024,356,303630.00208849536,43004.270487463364,366,-2.1675665300155,-0.16388611116787766,0.027692370373839682,True,round-5
tenant-mem,disk_io_total,4-Network-Noise,295707.65969511145,41041.0085910296,351,303630.00208849536,43004.270487463364,366,-2.6092093465371313,-0.18838191664627726,0.01181647592539204,True,round-5
tenant-mem,disk_io_total,5-Disk-Noise,279448.9707534799,49924.0554254557,281,303630.00208849536,43004.270487463364,366,-7.9639795700978455,-0.5241265239845719,2.0260843766959824e-10,True,round-5
tenant-mem,disk_io_total,6-Combined-Noise,241072.74081493527,39606.93798538505,212,303630.00208849536,43004.270487463364,366,-20.603122498852162,-1.496877839472757,3.0918603566523607e-54,True,round-5
tenant-mem,disk_io_total,7-Recovery,301248.7432833841,41657.986243440595,355,303630.00208849536,43004.270487463364,366,-0.784263343125508,-0.05623235180634344,0.45035302746754113,False,round-5
tenant-mem,memory_usage,2-CPU-Noise,256842156.11299434,46013241.63712618,354,261516293.5956284,47938857.694783345,366,-1.7873217069455292,-0.09944550042720017,0.18232283435944485,False,round-5
tenant-mem,memory_usage,3-Memory-Noise,258395136.0,53873636.71587679,356,261516293.5956284,47938857.694783345,366,-1.1934849460869634,-0.061257423400285206,0.41158715086254827,False,round-5
tenant-mem,memory_usage,4-Network-Noise,271705896.1139601,47642902.58145386,351,261516293.5956284,47938857.694783345,366,3.8963547464799375,0.21319740954503116,0.00444060312526004,True,round-5
tenant-mem,memory_usage,5-Disk-Noise,286190653.9501779,47247374.70624466,281,261516293.5956284,47938857.694783345,366,9.435113971407999,0.5179346349635777,1.2867229478862508e-10,True,round-5
tenant-mem,memory_usage,6-Combined-Noise,272042950.0377358,57504412.433352344,212,261516293.5956284,47938857.694783345,366,4.025239229791293,0.20381168659075566,0.024983247269601824,True,round-5
tenant-mem,memory_usage,7-Recovery,267150961.93802816,50622245.56175389,355,261516293.5956284,47938857.694783345,366,2.1546146379362487,0.11434383040598921,0.12554793031808334,False,round-5
tenant-mem,network_throughput,2-CPU-Noise,10848.35775719857,1510.1044529578735,354,11676.551601464254,1716.9352307754823,366,-7.092794795355746,-0.5116873443914451,1.3245448776146266e-11,True,round-5
tenant-mem,network_throughput,3-Memory-Noise,10902.9214228347,1711.5503109552358,356,11676.551601464254,1716.9352307754823,366,-6.625502160522642,-0.4512851749075205,2.160062541365704e-09,True,round-5
tenant-mem,network_throughput,4-Network-Noise,10677.52100529247,1623.5570926447572,351,11676.551601464254,1716.9352307754823,366,-8.555870177000754,-0.5975501475216742,4.733460498219115e-15,True,round-5
tenant-mem,network_throughput,5-Disk-Noise,9857.622949544479,1662.5034953726574,281,11676.551601464254,1716.9352307754823,366,-15.57761840997371,-1.074051523010955,5.4506702834073365e-37,True,round-5
tenant-mem,network_throughput,6-Combined-Noise,8674.313246406358,1239.1938248446231,212,11676.551601464254,1716.9352307754823,366,-25.711686613720886,-1.9257282471733044,5.779485660821647e-89,True,round-5
tenant-mem,network_throughput,7-Recovery,11430.54613151344,1904.2036432384252,354,11676.551601464254,1716.9352307754823,366,-2.106833235935558,-0.13580766788453227,0.06938689467504133,False,round-5
tenant-ntk,cpu_usage,2-CPU-Noise,3.6391231850809573,0.23414318467195816,354,3.7698933236189958,0.23606565635507293,366,-3.4688020936492343,-0.5561788697607952,2.472401255336933e-13,True,round-5
tenant-ntk,cpu_usage,3-Memory-Noise,3.676282119912335,0.23792697409142918,356,3.7698933236189958,0.23606565635507293,366,-2.483126064076443,-0.39500862168235407,1.4949000507907454e-07,True,round-5
tenant-ntk,cpu_usage,4-Network-Noise,3.5904263831291856,0.22319892952489473,351,3.7698933236189958,0.23606565635507293,366,-4.760531004031879,-0.7807755788173301,6.1552553662148536e-24,True,round-5
tenant-ntk,cpu_usage,5-Disk-Noise,3.6456108546863124,0.246246033703433,281,3.7698933236189958,0.23606565635507293,366,-3.296710497191882,-0.5166854401468989,1.9595561081060058e-10,True,round-5
tenant-ntk,cpu_usage,6-Combined-Noise,3.513058537306592,0.24154543081166535,212,3.7698933236189958,0.23606565635507293,366,-6.812786576832078,-1.0787405137782817,1.6390938295009827e-30,True,round-5
tenant-ntk,cpu_usage,7-Recovery,3.7296414908807067,0.2628330791781224,355,3.7698933236189958,0.23606565635507293,366,-1.067718083323598,-0.1612630292343515,0.031009018873712876,True,round-5
tenant-ntk,disk_io_total,2-CPU-Noise,290658.32715435646,37346.77507542081,354,305866.50701474235,43115.32196667071,366,-4.972162532216343,-0.37660453551874973,5.238304054694763e-07,True,round-5
tenant-ntk,disk_io_total,3-Memory-Noise,297114.42426069925,39955.363847656365,356,305866.50701474235,43115.32196667071,366,-2.861406055688623,-0.2104508261817429,0.0047829597296029204,True,round-5
tenant-ntk,disk_io_total,4-Network-Noise,288446.2291513364,38088.49914285025,351,305866.50701474235,43115.32196667071,366,-5.695385883674509,-0.42767803119207753,1.40665710807604e-08,True,round-5
tenant-ntk,disk_io_total,5-Disk-Noise,283546.88179404463,39379.22356536859,281,305866.50701474235,43115.32196667071,366,-7.297178575888319,-0.5373723381041102,1.6994006495878886e-11,True,round-5
tenant-ntk,disk_io_total,6-Combined-Noise,263006.13705359533,41534.26249367006,212,305866.50701474235,43115.32196667071,366,-14.01276994315733,-1.0074607043561639,3.5642313173751014e-28,True,round-5
tenant-ntk,disk_io_total,7-Recovery,300076.03547929175,54646.68853614892,355,305866.50701474235,43115.32196667071,366,-1.893136843247604,-0.11785494075986155,0.11538316602615203,False,round-5
tenant-ntk,memory_usage,2-CPU-Noise,465840185.85310733,41538314.39729461,354,458707234.9726776,36075123.87457641,366,1.5550116363119084,0.18356845545132436,0.014263205472811399,True,round-5
tenant-ntk,memory_usage,3-Memory-Noise,474896291.9550562,37682564.294948936,356,458707234.9726776,36075123.87457641,366,3.5292787530030756,0.4390081402675664,5.80439990567985e-09,True,round-5
tenant-ntk,memory_usage,4-Network-Noise,467610469.3789174,39312794.17677666,351,458707234.9726776,36075123.87457641,366,1.9409404795566652,0.23619289689225642,0.0016683420356724966,True,round-5
tenant-ntk,memory_usage,5-Disk-Noise,481277798.9466192,46495200.16929162,281,458707234.9726776,36075123.87457641,366,4.92047263551141,0.5515003494955064,4.551960982408115e-11,True,round-5
tenant-ntk,memory_usage,6-Combined-Noise,479182790.0377358,40694538.298656374,212,458707234.9726776,36075123.87457641,366,4.463752368387613,0.5412113507981968,2.927051878947121e-09,True,round-5
tenant-ntk,memory_usage,7-Recovery,487975206.21971834,41350905.06647208,355,458707234.9726776,36075123.87457641,366,6.38053403469515,0.7550589527189255,1.5366440910700297e-22,True,round-5
tenant-ntk,network_throughput,2-CPU-Noise,575078.1230275264,69812.64571566775,354,557009.327435635,61477.3334227408,366,3.2438946175419883,0.2749878975899315,0.00025012833529990293,True,round-5
tenant-ntk,network_throughput,3-Memory-Noise,569333.713294269,64024.6936874359,356,557009.327435635,61477.3334227408,366,2.212599547546744,0.19641629496048307,0.00854251034449111,True,round-5
tenant-ntk,network_throughput,4-Network-Noise,565864.6876415656,60533.98906572873,351,557009.327435635,61477.3334227408,366,1.58980465312833,0.14512849273147962,0.05237876370929889,False,round-5
tenant-ntk,network_throughput,5-Disk-Noise,528351.4566044395,91625.22135072971,281,557009.327435635,61477.3334227408,366,-5.144953489940803,-0.3768429239691607,7.864711113542923e-06,True,round-5
tenant-ntk,network_throughput,6-Combined-Noise,484222.71214079723,90750.60316823055,212,557009.327435635,61477.3334227408,366,-13.067396129600473,-0.9894145669972991,5.491512324586673e-22,True,round-5
tenant-ntk,network_throughput,7-Recovery,702307.9414400801,533138.8220933335,354,557009.327435635,61477.3334227408,366,26.085490286737606,0.3860386937434907,5.624938657579568e-07,True,round-5
